Day	Month	Year	Oil Rate	Gas Rate	Water Rate	Cum. Oil Produced	Cum. Gas Produced	Cum. Water Produced	Produced GOR	Water Cut	Condensate Gas Ratio	Water Gas Ratio	Cut Back	Hydrocarbon Stream	Ultimate Oil Recovery	Ultimate Gas Recovery
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1800
25	10	2027	893.275	30	4.01038e-05	0.000893275	479.7	4.01038e-11	0	0	29.7758	1.33679e-06	1	gas	0	1320.3
1	11	2027	508.313	22.6712	0.000555498	0.00140159	764.701	5.95602e-10	0	0	22.4211	2.45023e-05	1	gas	0	555.599
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0
